x_desired,y_desired,z_desired,x_actual,y_actual,z_actual
3.5861,7.11428,1.78523,3.26743,7.10756,1.7155
3.6503,7.10241,1.78132,3.3297,7.09655,1.71117
3.7145,7.09055,1.77741,3.39145,7.08433,1.70711
3.77869,7.07869,1.77349,3.45284,7.07109,1.70283
3.84289,7.06682,1.76958,3.5251,7.05606,1.69734
3.90709,7.05496,1.76567,3.58758,7.04352,1.6923
3.97128,7.04309,1.76176,3.65037,7.03127,1.68731
4.03548,7.03123,1.75784,3.724,7.01737,1.68182
4.09968,7.01937,1.75393,3.78739,7.00579,1.67724
4.16387,7.0075,1.75002,3.85072,6.99459,1.67283
4.22807,6.99564,1.74611,3.92443,6.9814,1.66806
4.29227,6.98377,1.74219,3.977,6.97199,1.66442
4.35646,6.97191,1.73828,4.05018,6.9592,1.65974
4.42066,6.96005,1.73437,4.11273,6.94847,1.65583
4.48486,6.94818,1.73046,4.18555,6.93614,1.65209
4.54905,6.93632,1.72654,4.23745,6.92745,1.6496
4.61325,6.92445,1.72263,4.30997,6.91538,1.64607
4.67745,6.91259,1.71872,4.37207,6.90505,1.64356
4.74164,6.90073,1.71481,4.44213,6.89087,1.64118
4.80584,6.88886,1.71089,4.50155,6.87823,1.63946
4.87004,6.877,1.70698,4.56115,6.86584,1.63756
4.93423,6.86513,1.70307,4.62092,6.85365,1.63541
4.99843,6.85327,1.69915,4.68096,6.84169,1.63284
5.06263,6.8414,1.69524,4.75142,6.82805,1.62934
5.12682,6.82954,1.69133,4.81236,6.81666,1.62569
5.19102,6.81768,1.68742,4.87383,6.80554,1.62194
5.25522,6.80581,1.6835,4.94629,6.79196,1.61742
5.31941,6.79395,1.67959,4.99848,6.78201,1.61404
5.38361,6.78208,1.67568,5.0718,6.76849,1.60907
5.44781,6.77022,1.67177,5.13496,6.75718,1.60507
5.512,6.75836,1.66785,5.19829,6.74608,1.6014
5.5762,6.74649,1.66394,5.27214,6.73338,1.5976
5.64039,6.73463,1.66003,5.33551,6.72262,1.59424
5.70459,6.72276,1.65612,5.39864,6.712,1.59086
5.76879,6.7109,1.6522,5.46142,6.70016,1.58732
5.83298,6.69904,1.64829,5.5343,6.68516,1.58317
5.89718,6.68717,1.64438,5.58614,6.67469,1.57987
5.96138,6.67531,1.64047,5.6584,6.66032,1.57531
6.02557,6.66344,1.63655,5.72032,6.64822,1.57163
6.08977,6.65158,1.63264,5.78234,6.63638,1.56825
6.15397,6.63972,1.62873,5.85473,6.62294,1.56451
6.21816,6.62785,1.62481,5.91704,6.61168,1.56131
6.28236,6.61599,1.6209,5.97971,6.60097,1.55799
6.34656,6.60412,1.61699,6.05309,6.58909,1.55415
6.41075,6.59226,1.61308,6.09496,6.58239,1.55199
6.47495,6.5804,1.60916,6.17827,6.56916,1.54702
6.53915,6.56853,1.60525,6.25103,6.55751,1.54312
6.60334,6.55667,1.60134,6.30286,6.54908,1.54117
6.66754,6.5448,1.59743,6.37491,6.5371,1.53925
6.73174,6.53294,1.59351,6.43655,6.52658,1.53799
6.79593,6.52108,1.5896,6.49815,6.51577,1.53707
6.86013,6.50921,1.58569,6.56975,6.50288,1.53587
6.92433,6.49735,1.58178,6.61049,6.49543,1.5349
6.98852,6.48548,1.57786,6.69156,6.48033,1.53208
7.05272,6.47362,1.57395,6.74226,6.47071,1.53026
7.11692,6.46175,1.57004,6.82353,6.45511,1.52821
7.18111,6.44989,1.56613,6.87457,6.44525,1.52738
7.2248,6.42148,1.56422,6.94626,6.43132,1.52662
7.22277,6.35616,1.5668,6.99749,6.42151,1.52642
7.22073,6.29084,1.56938,7.07906,6.40573,1.52702
7.2187,6.22552,1.57195,7.12903,6.39506,1.52794
7.21666,6.1602,1.57453,7.19679,6.37836,1.52905
7.21463,6.09488,1.57711,7.24282,6.36457,1.52933
7.21259,6.02957,1.57968,7.31071,6.33814,1.5288
7.21056,5.96425,1.58226,7.34895,6.31844,1.52725
7.20852,5.89893,1.58484,7.39659,6.28637,1.52406
7.20649,5.83361,1.58741,7.42976,6.26274,1.52093
7.20446,5.76829,1.58999,7.47641,6.22978,1.51534
7.20242,5.70297,1.59257,7.50485,6.20245,1.51084
7.20039,5.63765,1.59514,7.54245,6.1526,1.50296
7.19835,5.57234,1.59772,7.56129,6.11773,1.49815
7.19632,5.50702,1.6003,7.58186,6.06429,1.49145
7.19428,5.4417,1.60287,7.59251,6.02293,1.48667
7.19225,5.37638,1.60545,7.60279,5.95145,1.47927
7.19021,5.31106,1.60803,7.60768,5.90579,1.47498
7.18818,5.24574,1.6106,7.61394,5.84218,1.46982
7.18614,5.18043,1.61318,7.61393,5.78355,1.46638
7.18411,5.11511,1.61576,7.60825,5.71078,1.46349
7.18207,5.04979,1.61833,7.60086,5.65631,1.46198
7.18004,4.98447,1.62091,7.58424,5.56531,1.46098
7.178,4.91915,1.62349,7.57409,5.51812,1.46124
7.17597,4.85383,1.62606,7.55118,5.42097,1.46331
7.17393,4.78852,1.62864,7.53625,5.35936,1.46595
7.1719,4.7232,1.63122,7.51295,5.26051,1.47304
7.16986,4.65788,1.63379,7.49838,5.19789,1.47887
7.16783,4.59256,1.63637,7.47872,5.10974,1.48882
7.1658,4.52724,1.63895,7.46551,5.04676,1.49684
7.16376,4.46192,1.64152,7.44844,4.95878,1.5086
7.16173,4.39661,1.6441,7.43734,4.89634,1.51707
7.15969,4.33129,1.64668,7.42143,4.79694,1.53065
7.15766,4.26597,1.64926,7.40924,4.73314,1.53888
7.15562,4.20065,1.65183,7.38743,4.64078,1.5504
7.15359,4.13533,1.65441,7.37077,4.56304,1.56023
7.15155,4.07001,1.65699,7.35349,4.47392,1.57141
7.14952,4.0047,1.65956,7.34263,4.4118,1.57935
7.14748,3.93938,1.66214,7.32771,4.31489,1.59053
7.14545,3.87406,1.66472,7.32152,4.26762,1.59613
7.14341,3.80874,1.66729,7.31139,4.1754,1.60633
7.14138,3.74342,1.66987,7.30402,4.11697,1.61302
7.13934,3.6781,1.67245,7.28887,4.02057,1.62363
7.13731,3.61279,1.67502,7.28102,3.96165,1.63018
7.13527,3.54747,1.6776,7.27287,3.89194,1.63766
7.13324,3.48215,1.68018,7.266,3.8234,1.64506
7.1312,3.41683,1.68275,7.25927,3.7442,1.65289
7.12917,3.35151,1.68533,7.25456,3.67733,1.65853
7.12714,3.28619,1.68791,7.25017,3.60041,1.66367
7.1251,3.22087,1.69048,7.24597,3.54476,1.66647
7.12307,3.15556,1.69306,7.23657,3.4541,1.66964
7.12103,3.09024,1.69564,7.23148,3.39827,1.67118
7.119,3.02492,1.69821,7.22604,3.33225,1.67298
7.11696,2.9596,1.70079,7.22124,3.26725,1.67532
7.11493,2.89428,1.70337,7.2156,3.1812,1.67864
7.11289,2.82896,1.70594,7.21246,3.12787,1.68008
7.11086,2.76365,1.70852,7.20857,3.05377,1.68167
7.10882,2.69833,1.7111,7.20438,2.99975,1.683
7.10679,2.63301,1.71367,7.19572,2.922,1.68511
7.10475,2.56769,1.71625,7.19017,2.86687,1.68681
7.10272,2.50237,1.71883,7.1831,2.78985,1.68902
7.10068,2.43705,1.7214,7.17763,2.72393,1.69099
7.09865,2.37174,1.72398,7.17268,2.65791,1.69258
7.09661,2.30642,1.72656,7.16834,2.59209,1.6938
7.09458,2.2411,1.72913,7.16398,2.51535,1.69465
7.09254,2.17578,1.73171,7.15932,2.4499,1.69482
7.09051,2.11046,1.73429,7.1525,2.38508,1.69488
7.08848,2.04514,1.73686,7.14563,2.31007,1.69468
7.08644,1.97983,1.73944,7.14054,2.24617,1.69463
7.08441,1.91451,1.74202,7.13609,2.18287,1.69433
7.08237,1.84919,1.7446,7.13161,2.10967,1.69392
7.08034,1.78387,1.74717,7.12842,2.04722,1.69347
7.0783,1.71855,1.74975,7.12574,1.98515,1.69318
7.07627,1.65323,1.75233,7.122,1.9222,1.69285
7.07423,1.58792,1.7549,7.11598,1.85731,1.6926
7.0722,1.5226,1.75748,7.10985,1.78196,1.69195
7.07016,1.45728,1.76006,7.10521,1.7175,1.69139
7.06813,1.39196,1.76263,7.10108,1.65317,1.69098
7.06609,1.32664,1.76521,7.09686,1.57817,1.6906
7.06406,1.26132,1.76779,7.09375,1.5139,1.69031
7.06202,1.19601,1.77036,7.09115,1.45001,1.69028
7.05999,1.13069,1.77294,7.0874,1.3858,1.69034
7.05795,1.06537,1.77552,7.08118,1.32061,1.69104
7.05592,1.00005,1.77809,7.0749,1.24523,1.69179
7.05388,0.934732,1.78067,7.07021,1.18101,1.69249
7.05185,0.869413,1.78325,7.06614,1.11711,1.69338
7.04982,0.804095,1.78582,7.06267,1.0535,1.69433
7.04778,0.738776,1.7884,7.05932,0.979471,1.69551
7.04575,0.673458,1.79098,7.05704,0.916249,1.69653
7.04371,0.60814,1.79355,7.05382,0.85313,1.69769
7.04168,0.542821,1.79613,7.04849,0.789917,1.69934
7.03964,0.477503,1.79871,7.04322,0.716251,1.70128
7.03761,0.412185,1.80128,7.03939,0.653227,1.70287
7.03557,0.346866,1.80386,7.03608,0.590354,1.7046
7.03354,0.281548,1.80644,7.03329,0.527569,1.70648
7.0315,0.216229,1.80901,7.03101,0.464729,1.70857
7.02947,0.150911,1.81159,7.02893,0.391414,1.71086
7.02743,0.0855927,1.81417,7.02645,0.328433,1.7129
7.0254,0.0202743,1.81674,7.02172,0.254796,1.71526
7.02336,-0.0450441,1.81932,7.01883,0.202122,1.71712
7.02133,-0.110362,1.8219,7.01532,0.128377,1.71983
7.01929,-0.175681,1.82447,7.01273,0.0651913,1.7226
7.01726,-0.240999,1.82705,7.01014,-0.00841427,1.72647
7.01522,-0.306318,1.82963,7.00858,-0.0608165,1.72941
7.01319,-0.371636,1.83221,7.00671,-0.134039,1.73373
7.01115,-0.436954,1.83478,7.00408,-0.197068,1.73764
7.00912,-0.502273,1.83736,6.99867,-0.271162,1.74255
7.00709,-0.567591,1.83994,6.99458,-0.334431,1.74696
7.00505,-0.632909,1.84251,6.99099,-0.39754,1.75096
7.00302,-0.698228,1.84509,6.9878,-0.46042,1.75491
7.00098,-0.763546,1.84767,6.985,-0.523204,1.75876
6.99895,-0.828865,1.85024,6.98263,-0.585782,1.76197
6.99691,-0.894183,1.85282,6.9804,-0.658665,1.76518
6.99488,-0.959501,1.8554,6.97746,-0.721278,1.76768
6.99284,-1.02482,1.85797,6.9715,-0.794439,1.7707
6.99081,-1.09014,1.86055,6.96781,-0.846813,1.77286
6.98877,-1.15546,1.86313,6.96337,-0.920197,1.77582
6.98674,-1.22077,1.8657,6.96017,-0.983101,1.77849
6.9847,-1.28609,1.86828,6.95711,-1.05643,1.78222
6.98267,-1.35141,1.87086,6.95538,-1.10865,1.78512
6.98063,-1.41673,1.87343,6.95353,-1.18172,1.78885
6.9786,-1.48205,1.87601,6.95194,-1.24424,1.79198
6.97656,-1.54737,1.87859,6.94987,-1.30658,1.79551
6.97453,-1.61269,1.88116,6.94821,-1.36879,1.79907
6.97249,-1.678,1.88374,6.94659,-1.44164,1.80328
6.97046,-1.74332,1.88632,6.94539,-1.50425,1.80647
6.96843,-1.80864,1.88889,6.94409,-1.57738,1.80986
6.96639,-1.87396,1.89147,6.94299,-1.64023,1.81225
6.96436,-1.93928,1.89405,6.94184,-1.70309,1.81456
6.96232,-2.0046,1.89662,6.94023,-1.76502,1.81697
6.96029,-2.06991,1.8992,6.93748,-1.83566,1.81967
6.95825,-2.13523,1.90178,6.93556,-1.88626,1.82136
6.95622,-2.20055,1.90435,6.93286,-1.95727,1.82374
6.95418,-2.26587,1.90693,6.93055,-2.0186,1.8256
6.95215,-2.33119,1.90951,6.92827,-2.08045,1.82751
6.95011,-2.39651,1.91208,6.92568,-2.15316,1.83008
6.94808,-2.46182,1.91466,6.92355,-2.21626,1.83199
6.94604,-2.52714,1.91724,6.92098,-2.27879,1.83393
6.94401,-2.59246,1.91981,6.91702,-2.3501,1.83614
6.94197,-2.65778,1.92239,6.9139,-2.41191,1.83827
6.93994,-2.7231,1.92497,6.91103,-2.47395,1.84012
6.9379,-2.78842,1.92755,6.90838,-2.5362,1.84216
6.93587,-2.85373,1.93012,6.90592,-2.59879,1.84407
6.93383,-2.91905,1.9327,6.90368,-2.66167,1.84603
6.9318,-2.98437,1.93528,6.90133,-2.73551,1.84796
6.92977,-3.04969,1.93785,6.899,-2.79893,1.84924
6.92773,-3.11501,1.94043,6.89549,-2.87259,1.85052
6.9257,-3.18033,1.94301,6.89323,-2.92559,1.85164
6.92366,-3.24564,1.94558,6.89037,-3.00004,1.8531
6.92163,-3.31096,1.94816,6.88815,-3.06404,1.85469
6.91959,-3.37628,1.95074,6.8861,-3.1281,1.85666
6.91756,-3.4416,1.95331,6.88392,-3.2027,1.85955
6.91552,-3.50692,1.95589,6.88222,-3.26681,1.86188
6.91349,-3.57224,1.95847,6.87989,-3.33011,1.86444
6.91145,-3.63755,1.96104,6.87632,-3.392,1.8672
6.90942,-3.70287,1.96362,6.87253,-3.46444,1.87082
6.90738,-3.76819,1.9662,6.86956,-3.52662,1.87363
6.90535,-3.83351,1.96877,6.86686,-3.58875,1.87647
6.90331,-3.89883,1.97135,6.86403,-3.66135,1.87976
6.90128,-3.96415,1.97393,6.86223,-3.71342,1.88172
6.89924,-4.02947,1.9765,6.86003,-3.78635,1.88486
6.89721,-4.09478,1.97908,6.85807,-3.84869,1.88769
6.89517,-4.1601,1.98166,6.85542,-3.92082,1.89165
6.89314,-4.22542,1.98423,6.85348,-3.98294,1.89518
6.89111,-4.29074,1.98681,6.85172,-4.04529,1.89873
6.88907,-4.35606,1.98939,6.8501,-4.1078,1.90209
6.88704,-4.42138,1.99196,6.84857,-4.17048,1.90533
6.885,-4.48669,1.99454,6.84687,-4.24373,1.90856
6.88297,-4.55201,1.99712,6.84546,-4.30676,1.91104
6.88093,-4.61733,1.99969,6.84359,-4.37012,1.91326
6.8789,-4.68265,2.00227,6.84086,-4.43401,1.9156
6.87686,-4.74797,2.00485,6.83827,-4.49806,1.91768
6.87483,-4.81329,2.00742,6.83542,-4.57279,1.92006
6.87279,-4.8786,2.01,6.83309,-4.63688,1.92181
6.87076,-4.94392,2.01258,6.8309,-4.70088,1.92355
6.86872,-5.00924,2.01516,6.8285,-4.77543,1.92551
6.86669,-5.07456,2.01773,6.82658,-4.83927,1.92733
6.86465,-5.13988,2.02031,6.82423,-4.90282,1.92926
6.86262,-5.2052,2.02289,6.82101,-4.96616,1.93144
6.86058,-5.27051,2.02546,6.8176,-5.03973,1.93395
6.85855,-5.33583,2.02804,6.81492,-5.1025,1.93615
6.85651,-5.40115,2.03062,6.81248,-5.16491,1.93817
6.85448,-5.46647,2.03319,6.80991,-5.23746,1.94071
6.85245,-5.53179,2.03577,6.80792,-5.29957,1.94254
6.85041,-5.59711,2.03835,6.80614,-5.36136,1.94458
6.84838,-5.66242,2.04092,6.80433,-5.42279,1.94659
6.84634,-5.72774,2.0435,6.8019,-5.494,1.94916
6.84431,-5.79306,2.04608,6.80031,-5.54487,1.95077
6.84227,-5.85838,2.04865,6.79825,-5.61613,1.95316
6.84024,-5.9237,2.05123,6.7966,-5.67764,1.95587
6.8382,-5.98902,2.05381,6.79478,-5.74985,1.95937
6.83617,-6.05433,2.05638,6.79354,-5.80166,1.9624
6.83413,-6.11965,2.05896,6.79185,-5.87457,1.96631
6.8321,-6.18497,2.06154,6.79013,-5.93611,1.96996
6.83006,-6.25029,2.06411,6.78792,-5.99555,1.97381
6.82803,-6.31561,2.06669,6.78544,-6.06547,1.97852
6.81108,-6.3694,2.04133,6.78336,-6.12619,1.98222
6.78819,-6.4186,2.00482,6.78131,-6.18738,1.98571
6.7653,-6.46779,1.96831,6.77869,-6.25904,1.98775
6.7424,-6.51699,1.9318,6.77631,-6.31018,1.98624
6.71951,-6.56618,1.89529,6.77185,-6.38102,1.97833
6.69662,-6.61538,1.85878,6.76653,-6.44023,1.9664
6.67372,-6.66457,1.82227,6.75934,-6.49707,1.94968
6.65083,-6.71377,1.78576,6.74973,-6.55226,1.92813
6.62794,-6.76297,1.74925,6.7352,-6.61463,1.89678
6.60504,-6.81216,1.71274,6.71988,-6.6663,1.86488
6.58215,-6.86136,1.67623,6.70203,-6.71622,1.82881
6.55926,-6.91055,1.63972,6.67836,-6.77262,1.7827
6.53636,-6.95975,1.60321,6.65988,-6.81196,1.74696
6.51347,-7.00894,1.5667,6.63769,-6.85911,1.70236
6.49058,-7.05814,1.53019,6.6204,-6.90978,1.65585
6.44981,-7.08516,1.51197,6.59828,-6.96775,1.59838
6.38481,-7.08213,1.51855,6.5781,-7.01661,1.54742
6.31981,-7.0791,1.52513,6.55286,-7.07229,1.48883
6.25481,-7.07607,1.5317,6.53329,-7.11074,1.44979
6.18981,-7.07304,1.53828,6.50287,-7.16159,1.40069
6.12482,-7.07001,1.54486,6.47832,-7.19471,1.37
6.05982,-7.06698,1.55144,6.43371,-7.24133,1.32713
5.99482,-7.06394,1.55801,6.40281,-7.2667,1.30474
5.92982,-7.06091,1.56459,6.34633,-7.29875,1.27519
5.86482,-7.05788,1.57117,6.31489,-7.31089,1.26356
5.79982,-7.05485,1.57775,6.24614,-7.32778,1.24597
5.73482,-7.05182,1.58432,6.18975,-7.33429,1.23812
5.66983,-7.04879,1.5909,6.11953,-7.33554,1.23418
5.60483,-7.04576,1.59748,6.05611,-7.33157,1.23562
5.53983,-7.04273,1.60406,5.99267,-7.32735,1.24063
5.47483,-7.03969,1.61063,5.92127,-7.32581,1.25007
5.40983,-7.03666,1.61721,5.8685,-7.32155,1.25867
5.34483,-7.03363,1.62379,5.79286,-7.3122,1.27321
5.27983,-7.0306,1.63037,5.72648,-7.30178,1.28796
5.21484,-7.02757,1.63694,5.65888,-7.28978,1.30471
5.14984,-7.02454,1.64352,5.57876,-7.27432,1.32601
5.08484,-7.02151,1.6501,5.50906,-7.26032,1.34526
5.01984,-7.01847,1.65668,5.43789,-7.24623,1.36481
4.95484,-7.01544,1.66325,5.35253,-7.23029,1.38811
4.88984,-7.01241,1.66983,5.29181,-7.21924,1.40482
4.82484,-7.00938,1.67641,5.20773,-7.20465,1.42811
4.75984,-7.00635,1.68299,5.1365,-7.19307,1.44823
4.69485,-7.00332,1.68956,5.06625,-7.18243,1.46875
4.62985,-7.00029,1.69614,4.99717,-7.1728,1.48908
4.56485,-6.99726,1.70272,4.91777,-7.1627,1.51194
4.49985,-6.99422,1.7093,4.84826,-7.15323,1.53052
4.43485,-6.99119,1.71588,4.76333,-7.13952,1.55077
4.36985,-6.98816,1.72245,4.69221,-7.129,1.56725
4.30485,-6.98513,1.72903,4.63414,-7.12104,1.58034
4.23986,-6.9821,1.73561,4.55474,-7.11106,1.59808
4.17486,-6.97907,1.74219,4.47712,-7.10233,1.61561
4.10986,-6.97604,1.74876,4.42289,-7.09693,1.62817
4.04486,-6.97301,1.75534,4.34856,-7.09048,1.64501
3.97986,-6.96997,1.76192,4.28346,-7.08443,1.65907
3.91486,-6.96694,1.7685,4.21509,-7.07664,1.67292
3.84986,-6.96391,1.77507,4.13702,-7.0687,1.68849
3.78487,-6.96088,1.78165,4.0711,-7.06268,1.7009
3.71987,-6.95785,1.78823,4.00615,-7.05732,1.71248
3.65487,-6.95482,1.79481,3.94208,-7.05248,1.72327
3.58987,-6.95179,1.80138,3.87883,-7.04819,1.73358
3.52487,-6.94876,1.80796,3.80606,-7.04374,1.74464
3.45987,-6.94572,1.81454,3.74325,-7.04031,1.75334
3.39487,-6.94269,1.82112,3.67902,-7.03714,1.76131
3.32988,-6.93966,1.82769,3.61543,-7.03409,1.7688
3.26488,-6.93663,1.83427,3.55223,-7.03107,1.7758
3.19988,-6.9336,1.84085,3.47888,-7.02746,1.78308
3.13488,-6.93057,1.84743,3.40577,-7.02363,1.78951
3.06988,-6.92754,1.854,3.34328,-7.02011,1.79437
3.00488,-6.9245,1.86058,3.28102,-7.01634,1.79871
2.93988,-6.92147,1.86716,3.21774,-7.01205,1.80304
2.87489,-6.91844,1.87374,3.15254,-7.00698,1.80731
2.80989,-6.91541,1.88031,3.07738,-7.00094,1.81208
2.74489,-6.91238,1.88689,3.03474,-6.99747,1.81512
2.67989,-6.90935,1.89347,2.94996,-6.99043,1.82061
2.61489,-6.90632,1.90005,2.88641,-6.98512,1.82587
2.54989,-6.90329,1.90662,2.8229,-6.97986,1.83245
2.48489,-6.90025,1.9132,2.74915,-6.97388,1.84179
2.4199,-6.89722,1.91978,2.68496,-6.96841,1.85003
2.3549,-6.89419,1.92636,2.61938,-6.96219,1.85829
2.2899,-6.89116,1.93293,2.54379,-6.95531,1.86754
2.2249,-6.88813,1.93951,2.49027,-6.95062,1.87368
2.1599,-6.8851,1.94609,2.41623,-6.94439,1.88149
2.0949,-6.88207,1.95267,2.35328,-6.93938,1.88822
2.0299,-6.87904,1.95924,2.29068,-6.93465,1.89515
1.96491,-6.876,1.96582,2.21811,-6.92952,1.90356
1.89991,-6.87297,1.9724,2.15448,-6.92494,1.91022
1.83491,-6.86994,1.97898,2.08843,-6.91978,1.91661
1.76991,-6.86691,1.98556,2.01207,-6.91414,1.92347
1.70491,-6.86388,1.99213,1.9579,-6.91031,1.92811
1.63991,-6.86085,1.99871,1.88283,-6.90525,1.93436
1.57491,-6.85782,2.00529,1.82963,-6.90181,1.9389
1.50992,-6.85479,2.01187,1.75562,-6.89722,1.94587
1.44492,-6.85175,2.01844,1.69265,-6.89343,1.95252
1.37992,-6.84872,2.02502,1.61807,-6.88923,1.96077
1.31492,-6.84569,2.0316,1.56289,-6.88643,1.96702
1.24992,-6.84266,2.03818,1.47534,-6.88201,1.97667
1.18492,-6.83963,2.04475,1.42094,-6.87922,1.98288
1.11992,-6.8366,2.05133,1.3454,-6.8753,1.99193
1.05493,-6.83357,2.05791,1.29187,-6.87244,1.99903
0.989927,-6.83053,2.06449,1.20674,-6.8677,2.011
0.924928,-6.8275,2.07106,1.15387,-6.86462,2.0186
0.859929,-6.82447,2.07764,1.07892,-6.86064,2.02957
0.794931,-6.82144,2.08422,1.02336,-6.85849,2.03773
0.729932,-6.81841,2.0908,0.935291,-6.85468,2.05062
0.664934,-6.81538,2.09737,0.880668,-6.85211,2.05844
0.599935,-6.81235,2.10395,0.804859,-6.84829,2.06898
0.534936,-6.80932,2.11053,0.751164,-6.84539,2.07658
0.469938,-6.80628,2.11711,0.665892,-6.84041,2.08853
0.404939,-6.80325,2.12368,0.623626,-6.83779,2.09444
0.339941,-6.80022,2.13026,0.539572,-6.83219,2.10622
0.274942,-6.79719,2.13684,0.487111,-6.8285,2.11394
0.209943,-6.79416,2.14342,0.403481,-6.82236,2.12759
0.144945,-6.79113,2.14999,0.351432,-6.81843,2.13628
0.0799462,-6.7881,2.15657,0.278796,-6.81291,2.14865
0.0149476,-6.78507,2.16315,0.227017,-6.80898,2.15705
-0.050051,-6.78203,2.16973,0.144299,-6.80281,2.17032
-0.11505,-6.779,2.1763,0.0926597,-6.79904,2.17771
-0.180048,-6.77597,2.18288,0.0199621,-6.79434,2.18803
-0.245047,-6.77294,2.18946,-0.0326996,-6.79176,2.1954
-0.310045,-6.76991,2.19604,-0.106563,-6.78812,2.20517
-0.375044,-6.76688,2.20261,-0.170004,-6.78496,2.21309
-0.440043,-6.76385,2.20919,-0.244332,-6.7812,2.22131
-0.505041,-6.76082,2.21577,-0.29754,-6.77844,2.22644
-0.57004,-6.75778,2.22235,-0.382836,-6.7739,2.23256
-0.635038,-6.75475,2.22892,-0.4362,-6.77096,2.23596
-0.700037,-6.75172,2.2355,-0.510427,-6.76705,2.24059
-0.765036,-6.74869,2.24208,-0.562892,-6.76479,2.24469
-0.830034,-6.74566,2.24866,-0.636122,-6.76134,2.25034
-0.895033,-6.74263,2.25523,-0.688164,-6.75872,2.2543
-0.960031,-6.7396,2.26181,-0.771415,-6.75423,2.26078
-1.02503,-6.73656,2.26839,-0.823532,-6.75126,2.26488
-1.09003,-6.73353,2.27497,-0.907122,-6.74626,2.27149
-1.15503,-6.7305,2.28155,-0.959593,-6.74298,2.27614
-1.22003,-6.72747,2.28812,-1.03397,-6.73865,2.2832
-1.28502,-6.72444,2.2947,-1.08773,-6.73583,2.2886
-1.35002,-6.72141,2.30128,-1.17342,-6.73112,2.29741
-1.41502,-6.71838,2.30786,-1.21608,-6.72869,2.30179
-1.48002,-6.71535,2.31443,-1.30103,-6.72373,2.31047
-1.54502,-6.71231,2.32101,-1.35399,-6.72059,2.3163
-1.61002,-6.70928,2.32759,-1.43863,-6.71549,2.32655
-1.67502,-6.70625,2.33417,-1.48083,-6.71291,2.33185
-1.74001,-6.70322,2.34074,-1.56522,-6.70815,2.34302
-1.80501,-6.70019,2.34732,-1.61811,-6.70593,2.35038
-1.87001,-6.69716,2.3539,-1.6921,-6.70262,2.36122
-1.93501,-6.69413,2.36048,-1.74468,-6.70017,2.36914
-2.00001,-6.6911,2.36705,-1.82884,-6.69605,2.38139
-2.06501,-6.68806,2.37363,-1.88137,-6.69336,2.38842
-2.13001,-6.68503,2.38021,-1.9653,-6.68888,2.39816
-2.195,-6.682,2.38679,-2.01769,-6.68596,2.40416
-2.26,-6.67897,2.39336,-2.09138,-6.68252,2.41211
-2.325,-6.67594,2.39994,-2.14471,-6.68127,2.41798
-2.39,-6.67291,2.40652,-2.21877,-6.67911,2.42589
-2.455,-6.66988,2.4131,-2.28163,-6.67696,2.43208
-2.52,-6.66685,2.41967,-2.34416,-6.67452,2.43786
-2.585,-6.66381,2.42625,-2.40631,-6.67177,2.44297
-2.64999,-6.66078,2.43283,-2.47862,-6.66814,2.44794
-2.71499,-6.65775,2.43941,-2.53015,-6.66528,2.45048
-2.77999,-6.65472,2.44598,-2.61283,-6.66147,2.45334
-2.84499,-6.65169,2.45256,-2.66496,-6.65998,2.45481
-2.90999,-6.64866,2.45914,-2.72733,-6.65777,2.45688
-2.97499,-6.64563,2.46572,-2.79968,-6.65468,2.46032
-3.03999,-6.64259,2.47229,-2.86177,-6.65163,2.46401
-3.10498,-6.63956,2.47887,-2.92361,-6.64823,2.46751
-3.16998,-6.63653,2.48545,-2.9853,-6.64451,2.47065
-3.23498,-6.6335,2.49203,-3.04694,-6.64048,2.47329
-3.29998,-6.63047,2.4986,-3.11912,-6.63587,2.47578
-3.36498,-6.62744,2.50518,-3.1827,-6.63361,2.47746
-3.42998,-6.62441,2.51176,-3.2459,-6.63101,2.47896
-3.46052,-6.57513,2.50932,-3.3192,-6.62757,2.48065
-3.48185,-6.5135,2.50447,-3.38169,-6.62435,2.4821
-3.50319,-6.45187,2.49962,-3.4433,-6.6205,2.48377
-3.52452,-6.39023,2.49476,-3.51314,-6.61443,2.48488
-3.54585,-6.3286,2.48991,-3.57056,-6.60734,2.48445
-3.56719,-6.26697,2.48506,-3.62586,-6.59858,2.48202
-3.58852,-6.20533,2.48021,-3.679,-6.5882,2.47737
-3.60986,-6.1437,2.47536,-3.72732,-6.57396,2.47032
-3.63119,-6.08207,2.47051,-3.77739,-6.55225,2.45931
-3.65252,-6.02044,2.46566,-3.81489,-6.52929,2.44756
-3.67386,-5.9588,2.46081,-3.84752,-6.50242,2.43422
-3.69519,-5.89717,2.45595,-3.87552,-6.47173,2.41981
-3.71652,-5.83554,2.4511,-3.8993,-6.43737,2.40489
-3.73786,-5.7739,2.44625,-3.92455,-6.39456,2.38703
-3.75919,-5.71227,2.4414,-3.9536,-6.36254,2.37212
-3.78053,-5.65064,2.43655,-3.97854,-6.32594,2.35756
-3.80186,-5.58901,2.4317,-4.00342,-6.27774,2.34148
-3.82319,-5.52737,2.42685,-4.02176,-6.23194,2.32832
-3.84453,-5.46574,2.422,-4.03773,-6.18217,2.31623
-3.86586,-5.40411,2.41714,-4.05159,-6.12849,2.30496
-3.88719,-5.34247,2.41229,-4.06367,-6.07106,2.2946
